date,state,state_code,crime,count,Clearances
2015/10,North Carolina,NC,Aggravated Assault Reported by Population,1840.0,966.0
2015/11,North Carolina,NC,Aggravated Assault Reported by Population,1574.0,871.0
2015/12,North Carolina,NC,Aggravated Assault Reported by Population,1605.0,909.0
2016/01,North Carolina,NC,Aggravated Assault Reported by Population,1731.0,1025.0
2016/02,North Carolina,NC,Aggravated Assault Reported by Population,1471.0,919.0
2016/03,North Carolina,NC,Aggravated Assault Reported by Population,2000.0,1153.0
2016/04,North Carolina,NC,Aggravated Assault Reported by Population,1887.0,1017.0
2016/05,North Carolina,NC,Aggravated Assault Reported by Population,2036.0,1148.0
2016/06,North Carolina,NC,Aggravated Assault Reported by Population,2061.0,1171.0
2016/07,North Carolina,NC,Aggravated Assault Reported by Population,1984.0,1120.0
2016/08,North Carolina,NC,Aggravated Assault Reported by Population,1736.0,1152.0
2016/09,North Carolina,NC,Aggravated Assault Reported by Population,1984.0,1089.0
2016/10,North Carolina,NC,Aggravated Assault Reported by Population,1943.0,1075.0
2016/11,North Carolina,NC,Aggravated Assault Reported by Population,1661.0,1050.0
2016/12,North Carolina,NC,Aggravated Assault Reported by Population,1518.0,830.0
2017/01,North Carolina,NC,Aggravated Assault Reported by Population,1950.0,1142.0
2017/02,North Carolina,NC,Aggravated Assault Reported by Population,1587.0,956.0
2017/03,North Carolina,NC,Aggravated Assault Reported by Population,1867.0,1082.0
2017/04,North Carolina,NC,Aggravated Assault Reported by Population,1821.0,995.0
2017/05,North Carolina,NC,Aggravated Assault Reported by Population,2099.0,1244.0
2017/06,North Carolina,NC,Aggravated Assault Reported by Population,1816.0,1137.0
2017/07,North Carolina,NC,Aggravated Assault Reported by Population,2105.0,1241.0
2017/08,North Carolina,NC,Aggravated Assault Reported by Population,1940.0,1013.0
2017/09,North Carolina,NC,Aggravated Assault Reported by Population,1830.0,1033.0
2017/10,North Carolina,NC,Aggravated Assault Reported by Population,2015.0,1092.0
2017/11,North Carolina,NC,Aggravated Assault Reported by Population,1692.0,975.0
2017/12,North Carolina,NC,Aggravated Assault Reported by Population,1612.0,911.0
2018/01,North Carolina,NC,Aggravated Assault Reported by Population,1772.0,1026.0
2018/02,North Carolina,NC,Aggravated Assault Reported by Population,1574.0,960.0
2018/03,North Carolina,NC,Aggravated Assault Reported by Population,1729.0,1033.0
2018/04,North Carolina,NC,Aggravated Assault Reported by Population,1876.0,1114.0
2018/05,North Carolina,NC,Aggravated Assault Reported by Population,2207.0,1197.0
2018/06,North Carolina,NC,Aggravated Assault Reported by Population,2015.0,953.0
2018/07,North Carolina,NC,Aggravated Assault Reported by Population,2227.0,1215.0
2018/08,North Carolina,NC,Aggravated Assault Reported by Population,2154.0,937.0
2018/09,North Carolina,NC,Aggravated Assault Reported by Population,2293.0,989.0
2018/10,North Carolina,NC,Aggravated Assault Reported by Population,2055.0,876.0
2018/11,North Carolina,NC,Aggravated Assault Reported by Population,1795.0,716.0
2018/12,North Carolina,NC,Aggravated Assault Reported by Population,1937.0,671.0
2019/01,North Carolina,NC,Aggravated Assault Reported by Population,1882.0,620.0
2019/02,North Carolina,NC,Aggravated Assault Reported by Population,1640.0,683.0
2019/03,North Carolina,NC,Aggravated Assault Reported by Population,2011.0,847.0
2019/04,North Carolina,NC,Aggravated Assault Reported by Population,2357.0,917.0
2019/05,North Carolina,NC,Aggravated Assault Reported by Population,2590.0,1004.0
2019/06,North Carolina,NC,Aggravated Assault Reported by Population,2455.0,1034.0
2019/07,North Carolina,NC,Aggravated Assault Reported by Population,2189.0,899.0
2019/08,North Carolina,NC,Aggravated Assault Reported by Population,2211.0,891.0
2019/09,North Carolina,NC,Aggravated Assault Reported by Population,2176.0,939.0
2019/10,North Carolina,NC,Aggravated Assault Reported by Population,2230.0,903.0
2019/11,North Carolina,NC,Aggravated Assault Reported by Population,2043.0,803.0
2019/12,North Carolina,NC,Aggravated Assault Reported by Population,2187.0,862.0
2020/01,North Carolina,NC,Aggravated Assault Reported by Population,2178.0,884.0
2020/02,North Carolina,NC,Aggravated Assault Reported by Population,1938.0,799.0
2020/03,North Carolina,NC,Aggravated Assault Reported by Population,2540.0,912.0
2020/04,North Carolina,NC,Aggravated Assault Reported by Population,2470.0,1003.0
2020/05,North Carolina,NC,Aggravated Assault Reported by Population,3099.0,1172.0
2020/06,North Carolina,NC,Aggravated Assault Reported by Population,3135.0,1119.0
2020/07,North Carolina,NC,Aggravated Assault Reported by Population,3483.0,1256.0
2020/08,North Carolina,NC,Aggravated Assault Reported by Population,3307.0,1169.0
2020/09,North Carolina,NC,Aggravated Assault Reported by Population,3043.0,1093.0
2020/10,North Carolina,NC,Aggravated Assault Reported by Population,2972.0,1170.0
2020/11,North Carolina,NC,Aggravated Assault Reported by Population,2982.0,1074.0
2020/12,North Carolina,NC,Aggravated Assault Reported by Population,2632.0,903.0
2021/01,North Carolina,NC,Aggravated Assault Reported by Population,2589.0,990.0
2021/02,North Carolina,NC,Aggravated Assault Reported by Population,2144.0,849.0
2021/03,North Carolina,NC,Aggravated Assault Reported by Population,2404.0,1032.0
2021/04,North Carolina,NC,Aggravated Assault Reported by Population,2968.0,1095.0
2021/05,North Carolina,NC,Aggravated Assault Reported by Population,3130.0,1179.0
2021/06,North Carolina,NC,Aggravated Assault Reported by Population,3192.0,1189.0
2021/07,North Carolina,NC,Aggravated Assault Reported by Population,3292.0,1217.0
2021/08,North Carolina,NC,Aggravated Assault Reported by Population,2761.0,1137.0
2021/09,North Carolina,NC,Aggravated Assault Reported by Population,2741.0,1114.0
2021/10,North Carolina,NC,Aggravated Assault Reported by Population,2951.0,1055.0
2021/11,North Carolina,NC,Aggravated Assault Reported by Population,2601.0,976.0
2021/12,North Carolina,NC,Aggravated Assault Reported by Population,2641.0,1048.0
2022/01,North Carolina,NC,Aggravated Assault Reported by Population,2386.0,944.0
2022/02,North Carolina,NC,Aggravated Assault Reported by Population,2497.0,943.0
2022/03,North Carolina,NC,Aggravated Assault Reported by Population,2796.0,1140.0
2022/04,North Carolina,NC,Aggravated Assault Reported by Population,2967.0,1053.0
2022/05,North Carolina,NC,Aggravated Assault Reported by Population,2961.0,1098.0
2022/06,North Carolina,NC,Aggravated Assault Reported by Population,2846.0,1078.0
2022/07,North Carolina,NC,Aggravated Assault Reported by Population,3079.0,1172.0
2022/08,North Carolina,NC,Aggravated Assault Reported by Population,2786.0,1014.0
2022/09,North Carolina,NC,Aggravated Assault Reported by Population,2572.0,889.0
2022/10,North Carolina,NC,Aggravated Assault Reported by Population,2837.0,898.0
2022/11,North Carolina,NC,Aggravated Assault Reported by Population,2450.0,825.0
2022/12,North Carolina,NC,Aggravated Assault Reported by Population,2400.0,806.0
2023/01,North Carolina,NC,Aggravated Assault Reported by Population,2583.0,877.0
2023/02,North Carolina,NC,Aggravated Assault Reported by Population,2195.0,809.0
2023/03,North Carolina,NC,Aggravated Assault Reported by Population,2631.0,1027.0
2023/04,North Carolina,NC,Aggravated Assault Reported by Population,2845.0,1000.0
2023/05,North Carolina,NC,Aggravated Assault Reported by Population,2976.0,1130.0
2023/06,North Carolina,NC,Aggravated Assault Reported by Population,2873.0,1067.0
2023/07,North Carolina,NC,Aggravated Assault Reported by Population,3153.0,1092.0
2023/08,North Carolina,NC,Aggravated Assault Reported by Population,2829.0,1095.0
2023/09,North Carolina,NC,Aggravated Assault Reported by Population,2567.0,998.0
2023/10,North Carolina,NC,Aggravated Assault Reported by Population,2646.0,921.0
2023/11,North Carolina,NC,Aggravated Assault Reported by Population,2457.0,928.0
2023/12,North Carolina,NC,Aggravated Assault Reported by Population,2617.0,893.0
2024/01,North Carolina,NC,Aggravated Assault Reported by Population,2297.0,933.0
2024/02,North Carolina,NC,Aggravated Assault Reported by Population,2130.0,827.0
2024/03,North Carolina,NC,Aggravated Assault Reported by Population,2400.0,1062.0
2024/04,North Carolina,NC,Aggravated Assault Reported by Population,2690.0,974.0
2024/05,North Carolina,NC,Aggravated Assault Reported by Population,2926.0,1144.0
2024/06,North Carolina,NC,Aggravated Assault Reported by Population,2858.0,1123.0
2024/07,North Carolina,NC,Aggravated Assault Reported by Population,2860.0,1102.0
2024/08,North Carolina,NC,Aggravated Assault Reported by Population,2512.0,902.0
2024/09,North Carolina,NC,Aggravated Assault Reported by Population,2687.0,983.0
2024/10,North Carolina,NC,Aggravated Assault Reported by Population,2715.0,1119.0
2024/11,North Carolina,NC,Aggravated Assault Reported by Population,2321.0,935.0
2024/12,North Carolina,NC,Aggravated Assault Reported by Population,2568.0,986.0
2025/01,North Carolina,NC,Aggravated Assault Reported by Population,2081.0,832.0
2025/02,North Carolina,NC,Aggravated Assault Reported by Population,1795.0,830.0
2025/03,North Carolina,NC,Aggravated Assault Reported by Population,2219.0,985.0
2025/04,North Carolina,NC,Aggravated Assault Reported by Population,2281.0,1022.0
2025/05,North Carolina,NC,Aggravated Assault Reported by Population,2270.0,947.0
2025/06,North Carolina,NC,Aggravated Assault Reported by Population,2354.0,1014.0
2025/07,North Carolina,NC,Aggravated Assault Reported by Population,2292.0,925.0
2025/08,North Carolina,NC,Aggravated Assault Reported by Population,1998.0,867.0
2025/09,North Carolina,NC,Aggravated Assault Reported by Population,1387.0,543.0
2025/10,North Carolina,NC,Aggravated Assault Reported by Population,225.0,49.0
2015/10,Massachusetts,MA,Aggravated Assault Reported by Population,1504.0,803.0
2015/11,Massachusetts,MA,Aggravated Assault Reported by Population,1432.0,754.0
2015/12,Massachusetts,MA,Aggravated Assault Reported by Population,1352.0,724.0
2016/01,Massachusetts,MA,Aggravated Assault Reported by Population,1365.0,819.0
2016/02,Massachusetts,MA,Aggravated Assault Reported by Population,1197.0,730.0
2016/03,Massachusetts,MA,Aggravated Assault Reported by Population,1506.0,862.0
2016/04,Massachusetts,MA,Aggravated Assault Reported by Population,1452.0,864.0
2016/05,Massachusetts,MA,Aggravated Assault Reported by Population,1668.0,922.0
2016/06,Massachusetts,MA,Aggravated Assault Reported by Population,1652.0,946.0
2016/07,Massachusetts,MA,Aggravated Assault Reported by Population,1815.0,988.0
2016/08,Massachusetts,MA,Aggravated Assault Reported by Population,1597.0,885.0
2016/09,Massachusetts,MA,Aggravated Assault Reported by Population,1480.0,846.0
2016/10,Massachusetts,MA,Aggravated Assault Reported by Population,1509.0,835.0
2016/11,Massachusetts,MA,Aggravated Assault Reported by Population,1351.0,773.0
2016/12,Massachusetts,MA,Aggravated Assault Reported by Population,1335.0,770.0
2017/01,Massachusetts,MA,Aggravated Assault Reported by Population,1365.0,849.0
2017/02,Massachusetts,MA,Aggravated Assault Reported by Population,1154.0,686.0
2017/03,Massachusetts,MA,Aggravated Assault Reported by Population,1231.0,706.0
2017/04,Massachusetts,MA,Aggravated Assault Reported by Population,1317.0,775.0
2017/05,Massachusetts,MA,Aggravated Assault Reported by Population,1498.0,844.0
2017/06,Massachusetts,MA,Aggravated Assault Reported by Population,1532.0,897.0
2017/07,Massachusetts,MA,Aggravated Assault Reported by Population,1633.0,938.0
2017/08,Massachusetts,MA,Aggravated Assault Reported by Population,1606.0,929.0
2017/09,Massachusetts,MA,Aggravated Assault Reported by Population,1496.0,826.0
2017/10,Massachusetts,MA,Aggravated Assault Reported by Population,1526.0,878.0
2017/11,Massachusetts,MA,Aggravated Assault Reported by Population,1371.0,761.0
2017/12,Massachusetts,MA,Aggravated Assault Reported by Population,1313.0,741.0
2018/01,Massachusetts,MA,Aggravated Assault Reported by Population,1230.0,739.0
2018/02,Massachusetts,MA,Aggravated Assault Reported by Population,1114.0,646.0
2018/03,Massachusetts,MA,Aggravated Assault Reported by Population,1337.0,807.0
2018/04,Massachusetts,MA,Aggravated Assault Reported by Population,1382.0,783.0
2018/05,Massachusetts,MA,Aggravated Assault Reported by Population,1512.0,858.0
2018/06,Massachusetts,MA,Aggravated Assault Reported by Population,1533.0,834.0
2018/07,Massachusetts,MA,Aggravated Assault Reported by Population,1620.0,920.0
2018/08,Massachusetts,MA,Aggravated Assault Reported by Population,1474.0,857.0
2018/09,Massachusetts,MA,Aggravated Assault Reported by Population,1420.0,828.0
2018/10,Massachusetts,MA,Aggravated Assault Reported by Population,1442.0,841.0
2018/11,Massachusetts,MA,Aggravated Assault Reported by Population,1246.0,741.0
2018/12,Massachusetts,MA,Aggravated Assault Reported by Population,1292.0,728.0
2019/01,Massachusetts,MA,Aggravated Assault Reported by Population,1238.0,734.0
2019/02,Massachusetts,MA,Aggravated Assault Reported by Population,1074.0,629.0
2019/03,Massachusetts,MA,Aggravated Assault Reported by Population,1261.0,715.0
2019/04,Massachusetts,MA,Aggravated Assault Reported by Population,1348.0,749.0
2019/05,Massachusetts,MA,Aggravated Assault Reported by Population,1459.0,835.0
2019/06,Massachusetts,MA,Aggravated Assault Reported by Population,1556.0,857.0
2019/07,Massachusetts,MA,Aggravated Assault Reported by Population,1675.0,942.0
2019/08,Massachusetts,MA,Aggravated Assault Reported by Population,1511.0,876.0
2019/09,Massachusetts,MA,Aggravated Assault Reported by Population,1453.0,789.0
2019/10,Massachusetts,MA,Aggravated Assault Reported by Population,1387.0,741.0
2019/11,Massachusetts,MA,Aggravated Assault Reported by Population,1227.0,670.0
2019/12,Massachusetts,MA,Aggravated Assault Reported by Population,1333.0,765.0
2020/01,Massachusetts,MA,Aggravated Assault Reported by Population,1349.0,791.0
2020/02,Massachusetts,MA,Aggravated Assault Reported by Population,1037.0,569.0
2020/03,Massachusetts,MA,Aggravated Assault Reported by Population,1251.0,726.0
2020/04,Massachusetts,MA,Aggravated Assault Reported by Population,1130.0,648.0
2020/05,Massachusetts,MA,Aggravated Assault Reported by Population,1306.0,766.0
2020/06,Massachusetts,MA,Aggravated Assault Reported by Population,1525.0,844.0
2020/07,Massachusetts,MA,Aggravated Assault Reported by Population,1691.0,866.0
2020/08,Massachusetts,MA,Aggravated Assault Reported by Population,1687.0,924.0
2020/09,Massachusetts,MA,Aggravated Assault Reported by Population,1396.0,762.0
2020/10,Massachusetts,MA,Aggravated Assault Reported by Population,1397.0,714.0
2020/11,Massachusetts,MA,Aggravated Assault Reported by Population,1288.0,688.0
2020/12,Massachusetts,MA,Aggravated Assault Reported by Population,1219.0,701.0
2021/01,Massachusetts,MA,Aggravated Assault Reported by Population,1144.0,661.0
2021/02,Massachusetts,MA,Aggravated Assault Reported by Population,1064.0,615.0
2021/03,Massachusetts,MA,Aggravated Assault Reported by Population,1223.0,692.0
2021/04,Massachusetts,MA,Aggravated Assault Reported by Population,1210.0,671.0
2021/05,Massachusetts,MA,Aggravated Assault Reported by Population,1481.0,788.0
2021/06,Massachusetts,MA,Aggravated Assault Reported by Population,1568.0,839.0
2021/07,Massachusetts,MA,Aggravated Assault Reported by Population,1594.0,895.0
2021/08,Massachusetts,MA,Aggravated Assault Reported by Population,1462.0,777.0
2021/09,Massachusetts,MA,Aggravated Assault Reported by Population,1424.0,742.0
2021/10,Massachusetts,MA,Aggravated Assault Reported by Population,1498.0,744.0
2021/11,Massachusetts,MA,Aggravated Assault Reported by Population,1243.0,711.0
2021/12,Massachusetts,MA,Aggravated Assault Reported by Population,1303.0,706.0
2022/01,Massachusetts,MA,Aggravated Assault Reported by Population,1261.0,680.0
2022/02,Massachusetts,MA,Aggravated Assault Reported by Population,1203.0,685.0
2022/03,Massachusetts,MA,Aggravated Assault Reported by Population,1461.0,792.0
2022/04,Massachusetts,MA,Aggravated Assault Reported by Population,1425.0,792.0
2022/05,Massachusetts,MA,Aggravated Assault Reported by Population,1573.0,824.0
2022/06,Massachusetts,MA,Aggravated Assault Reported by Population,1643.0,928.0
2022/07,Massachusetts,MA,Aggravated Assault Reported by Population,1748.0,975.0
2022/08,Massachusetts,MA,Aggravated Assault Reported by Population,1677.0,907.0
2022/09,Massachusetts,MA,Aggravated Assault Reported by Population,1495.0,802.0
2022/10,Massachusetts,MA,Aggravated Assault Reported by Population,1576.0,847.0
2022/11,Massachusetts,MA,Aggravated Assault Reported by Population,1394.0,855.0
2022/12,Massachusetts,MA,Aggravated Assault Reported by Population,1307.0,748.0
2023/01,Massachusetts,MA,Aggravated Assault Reported by Population,1393.0,817.0
2023/02,Massachusetts,MA,Aggravated Assault Reported by Population,1161.0,700.0
2023/03,Massachusetts,MA,Aggravated Assault Reported by Population,1358.0,761.0
2023/04,Massachusetts,MA,Aggravated Assault Reported by Population,1527.0,928.0
2023/05,Massachusetts,MA,Aggravated Assault Reported by Population,1701.0,922.0
2023/06,Massachusetts,MA,Aggravated Assault Reported by Population,1556.0,784.0
