location,date,frequency,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
MT,2024/07,0,Montana,MT,Aggravated Assault Reported by Population,417.0,289.0,2024.0,1137.233,340110.988,154555.0,36667.94755340375,-0.2204287612421355,1.394327668707957,0.8069083413878769,0.1307314168870344,0.0032723334798166
MT,2024/08,1,Montana,MT,Aggravated Assault Reported by Population,321.0,198.0,2024.0,1137.233,340110.988,148636.0,28226.40567060576,-0.2306760460710217,1.0733313708759094,0.6458805888424424,0.1006349755892998,0.0025189905204344
MT,2024/09,0,Montana,MT,Aggravated Assault Reported by Population,358.0,240.0,2024.0,1137.233,340110.988,145246.0,31479.916604600818,-0.2267265717098885,1.1970486939986775,0.737140130437216,0.1122346456728017,0.0028093414526963
MT,2024/10,2,Montana,MT,Aggravated Assault Reported by Population,324.0,206.0,2024.0,1137.233,340110.988,140308.0,28490.2038544432,-0.230355818420119,1.0833625051831608,0.6906114677178838,0.101575489379854,0.0025425324879151
MT,2024/11,0,Montana,MT,Aggravated Assault Reported by Population,302.0,191.0,2024.0,1137.233,340110.988,125239.0,26555.683839635323,-0.2327041545267388,1.00980085359665,0.7211715094909736,0.0946783882491232,0.0023698913930566
MT,2024/12,0,Montana,MT,Aggravated Assault Reported by Population,325.0,225.0,2024.0,1137.233,340110.988,139446.0,28578.13658238901,-0.2302490758698181,1.0867062166189114,0.6970252476396074,0.1018889939767054,0.0025503798104086
MT,2025/01,0,Montana,MT,Aggravated Assault Reported by Population,232.0,135.0,2025.0,1137.233,340110.988,108808.0,20400.39288342846,-0.2401761330478017,0.7757410530941152,0.6376734963578986,0.0727330664695251,0.0018205788185071
MT,2025/02,0,Montana,MT,Aggravated Assault Reported by Population,268.0,152.0,2025.0,1137.233,340110.988,99119.0,23565.97108947771,-0.2363334012369693,0.8961146647811331,0.8086285889104712,0.0840192319561756,0.0021030824282754
MT,2025/03,0,Montana,MT,Aggravated Assault Reported by Population,335.0,203.0,2025.0,1137.233,340110.988,119584.0,29457.463861847133,-0.2291816503668091,1.1201433309764164,0.8378049854518267,0.1050240399452195,0.0026288530353443
MT,2025/04,0,Montana,MT,Aggravated Assault Reported by Population,306.0,171.0,2025.0,1137.233,340110.988,120854.0,26907.41475141857,-0.2322771843255352,1.023175699339652,0.7572366173755727,0.0959324066365288,0.0024012806830309
MT,2025/05,0,Montana,MT,Aggravated Assault Reported by Population,324.0,207.0,2025.0,1137.233,340110.988,127470.0,28490.2038544432,-0.230355818420119,1.0833625051831608,0.7601656375034191,0.101575489379854,0.0025425324879151
MT,2025/06,0,Montana,MT,Aggravated Assault Reported by Population,328.0,201.0,2025.0,1137.233,340110.988,121779.0,28841.934766226444,-0.2299288482189154,1.0967373509261629,0.8055131779020048,0.1028295077672596,0.0025739217778893
MT,2025/07,0,Montana,MT,Aggravated Assault Reported by Population,305.0,193.0,2025.0,1137.233,340110.988,119345.0,26819.482023472763,-0.2323839268758361,1.0198319879039015,0.7643052099921707,0.0956189020396774,0.0023934333605373
MT,2025/08,4,Montana,MT,Aggravated Assault Reported by Population,302.0,185.0,2025.0,1137.233,340110.988,96236.0,26555.683839635323,-0.2327041545267388,1.00980085359665,0.9385136401880796,0.0946783882491232,0.0023698913930566
MT,2025/09,0,Montana,MT,Aggravated Assault Reported by Population,255.0,154.0,2025.0,1137.233,340110.988,59498.0,22422.84562618215,-0.237721054390881,0.8526464161163766,1.2817668122781083,0.0799436721971074,0.0020010672358591
MT,2025/10,1,,,,,,,,,,,,,,,
MT,2025/11,1,,,,,,,,,,,,,,,
NE,2021/11,0,Nebraska,NE,Aggravated Assault Reported by Population,147.0,95.0,2021.0,1964.537,332099.76,103323.0,7482.679124903221,-0.249249249823378,0.8695788849711905,0.2405075289661905,0.0266778292590534,0.001153556406554
NE,2021/12,0,Nebraska,NE,Aggravated Assault Reported by Population,115.0,74.0,2021.0,1964.537,332099.76,106837.0,5853.796594312044,-0.2526650114330068,0.6802828011679382,0.1819635935172128,0.0208704106448377,0.0009024420867599
NE,2022/01,1,Nebraska,NE,Aggravated Assault Reported by Population,284.0,160.0,2022.0,1972.246,334017.321,128093.0,14399.826390825485,-0.2346255204321549,1.676912629330381,0.375492137269689,0.0513393803745958,0.0022286395881725
NE,2022/02,0,Nebraska,NE,Aggravated Assault Reported by Population,261.0,139.0,2022.0,1972.246,334017.321,120218.0,13233.643267624828,-0.2370805990890756,1.5411063248423575,0.3676875402453652,0.047181613654118,0.0020481511708205
NE,2022/03,0,Nebraska,NE,Aggravated Assault Reported by Population,251.0,132.0,2022.0,1972.246,334017.321,144091.0,12726.607127102803,-0.2381480245920846,1.4820601054997384,0.2950154567609625,0.0453738889930407,0.0019696779458848
NE,2022/04,1,Nebraska,NE,Aggravated Assault Reported by Population,329.0,173.0,2022.0,1972.246,334017.321,146547.0,16681.489023174592,-0.2298221056686145,1.942620616372167,0.3802129196647959,0.0594741413494438,0.0025817691003829
NE,2022/05,1,Nebraska,NE,Aggravated Assault Reported by Population,384.0,190.0,2022.0,1972.246,334017.321,161556.0,19470.187796045728,-0.2239512654020651,2.267374822756572,0.4025464833866948,0.069416626985369,0.003013371837529
NE,2022/06,0,Nebraska,NE,Aggravated Assault Reported by Population,366.0,159.0,2022.0,1972.246,334017.321,155272.0,18557.522743106085,-0.2258726313074813,2.1610916279398578,0.3992048811794055,0.0661627225954299,0.0028721200326448
NE,2022/07,0,Nebraska,NE,Aggravated Assault Reported by Population,412.0,205.0,2022.0,1972.246,334017.321,162912.0,20889.888989507395,-0.22096247399364,2.4327042369159053,0.4283039159953015,0.0744782560363855,0.0032330968673488
NE,2022/08,1,Nebraska,NE,Aggravated Assault Reported by Population,348.0,195.0,2022.0,1972.246,334017.321,154729.0,17644.85769016644,-0.2277939972128975,2.0548084331231435,0.3809039090988529,0.0629088182054907,0.0027308682277606
NE,2022/09,0,Nebraska,NE,Aggravated Assault Reported by Population,358.0,149.0,2022.0,1972.246,334017.321,149417.0,18151.893830688463,-0.2267265717098885,2.113854652465762,0.4057802625138362,0.064716542866568,0.0028093414526963
NE,2022/10,2,Nebraska,NE,Aggravated Assault Reported by Population,322.0,166.0,2022.0,1972.246,334017.321,148071.0,16326.563724809175,-0.2305693035207208,1.9012882628323335,0.3682932563767748,0.0582087340866896,0.0025268378429279
NE,2022/11,0,Nebraska,NE,Aggravated Assault Reported by Population,252.0,164.0,2022.0,1972.246,334017.321,130100.0,12777.310741155006,-0.2380412820417837,1.4879647274340004,0.3280432823478186,0.0455546614591484,0.0019775252683784
NE,2022/12,0,Nebraska,NE,Aggravated Assault Reported by Population,232.0,157.0,2022.0,1972.246,334017.321,171037.0,11763.23846011096,-0.2401761330478017,1.3698722887487622,0.229723708713929,0.0419392121369938,0.0018205788185071
NE,2023/01,0,Nebraska,NE,Aggravated Assault Reported by Population,108.0,70.0,2023.0,1987.864,336806.231,140670.0,5432.967245244141,-0.2534122092851131,0.6374267820478655,0.1300815540639178,0.0193700371376713,0.000847510829305
NE,2023/02,0,Nebraska,NE,Aggravated Assault Reported by Population,98.0,62.0,2023.0,1987.864,336806.231,120495.0,4929.91472253635,-0.2544796347881221,0.5784057837101002,0.1378004063943631,0.0175765151804795,0.0007690376043693
NE,2023/03,0,Nebraska,NE,Aggravated Assault Reported by Population,131.0,95.0,2023.0,1987.864,336806.231,137642.0,6589.98804747206,-0.2509571306281924,0.7731750782247258,0.16125521545779,0.0234951376392124,0.001027999246657
NE,2023/04,0,Nebraska,NE,Aggravated Assault Reported by Population,157.0,103.0,2023.0,1987.864,336806.231,145845.0,7897.924606512316,-0.2481818243203691,0.9266296739029152,0.1823902238295156,0.028158294727911,0.0012320296314897
NE,2023/05,2,Nebraska,NE,Aggravated Assault Reported by Population,146.0,96.0,2023.0,1987.864,336806.231,158604.0,7344.566831533747,-0.2493559923736789,0.8617065757313737,0.1559668024045101,0.0261854205750001,0.0011457090840605
NE,2023/06,0,Nebraska,NE,Aggravated Assault Reported by Population,125.0,72.0,2023.0,1987.864,336806.231,151464.0,6288.156533847386,-0.2515975859299978,0.7377624792220665,0.139827965860083,0.0224190244648973,0.0009809153116956
NE,2023/07,0,Nebraska,NE,Aggravated Assault Reported by Population,147.0,93.0,2023.0,1987.864,336806.231,160102.0,7394.872083804526,-0.249249249823378,0.8676086755651502,0.1555657640300132,0.0263647727707193,0.001153556406554
NE,2023/08,0,Nebraska,NE,Aggravated Assault Reported by Population,245.0,130.0,2023.0,1987.864,336806.231,151574.0,12324.786806340877,-0.23878847989389,1.4460144592752504,0.2738639207332522,0.0439412879511988,0.0019225940109234
NE,2023/09,0,Nebraska,NE,Aggravated Assault Reported by Population,295.0,161.0,2023.0,1987.864,336806.231,146303.0,14840.04941987983,-0.2334513523788451,1.7411194509640766,0.3416349024260242,0.0529088977371577,0.0023149601356017
NE,2023/10,1,Nebraska,NE,Aggravated Assault Reported by Population,247.0,161.0,2023.0,1987.864,336806.231,152473.0,12425.397310882434,-0.2385749947932882,1.4578186589428035,0.2744716269080983,0.0442999923426371,0.0019382886559106
NE,2023/11,0,Nebraska,NE,Aggravated Assault Reported by Population,206.0,155.0,2023.0,1987.864,336806.231,130054.0,10362.881967780491,-0.242951439355625,1.2158325657579656,0.2683718469148208,0.0369465523181508,0.0016165484336744
NE,2023/12,1,Nebraska,NE,Aggravated Assault Reported by Population,207.0,133.0,2023.0,1987.864,336806.231,153263.0,10413.18722005127,-0.2428446968053241,1.2217346655917425,0.2288371192187831,0.03712590451387,0.0016243957561679
NE,2024/01,0,Nebraska,NE,Aggravated Assault Reported by Population,210.0,155.0,2024.0,2005.465,340110.988,124442.0,10471.386935199567,-0.2425244691544214,1.238265345311337,0.2861922627618502,0.0373334026622918,0.0016479377236486
NE,2024/02,2,Nebraska,NE,Aggravated Assault Reported by Population,215.0,154.0,2024.0,2005.465,340110.988,122511.0,10720.70567175194,-0.2419907564029169,1.2677478535330355,0.2976246866058358,0.0382222932018702,0.0016871743361165
NE,2024/03,0,Nebraska,NE,Aggravated Assault Reported by Population,248.0,165.0,2024.0,2005.465,340110.988,136870.0,12366.209332997583,-0.2384682522429873,1.4623324077962456,0.3072903977541192,0.0440889707630874,0.0019461359784041
NE,2024/04,0,Nebraska,NE,Aggravated Assault Reported by Population,223.0,163.0,2024.0,2005.465,340110.988,140993.0,11119.615650235732,-0.2411368160005098,1.314919866687753,0.2682334204522166,0.0396445180651956,0.001749952916065
NE,2024/05,0,Nebraska,NE,Aggravated Assault Reported by Population,245.0,170.0,2024.0,2005.465,340110.988,157469.0,12216.618091066162,-0.23878847989389,1.4446429028632264,0.2638618425830599,0.0435556364393404,0.0019225940109234
NE,2024/06,0,Nebraska,NE,Aggravated Assault Reported by Population,265.0,168.0,2024.0,2005.465,340110.988,154316.0,13213.893037275646,-0.236653628887872,1.5625729357500204,0.2912329386605498,0.0471111985976539,0.0020795404607947
NE,2024/07,0,Nebraska,NE,Aggravated Assault Reported by Population,266.0,173.0,2024.0,2005.465,340110.988,154555.0,13263.75678458612,-0.2365468863375711,1.5684694373943602,0.291879876069832,0.0472889767055696,0.0020873877832883
NE,2024/08,0,Nebraska,NE,Aggravated Assault Reported by Population,287.0,182.0,2024.0,2005.465,340110.988,148636.0,14310.895478106077,-0.2343052927812522,1.6922959719254935,0.3274639253090361,0.0510223169717988,0.0022521815556532
NE,2024/09,0,Nebraska,NE,Aggravated Assault Reported by Population,283.0,182.0,2024.0,2005.465,340110.988,145246.0,14111.44048886418,-0.2347322629824559,1.668709965348135,0.330436360847858,0.0503112045401361,0.0022207922656789
NE,2024/10,0,Nebraska,NE,Aggravated Assault Reported by Population,277.0,168.0,2024.0,2005.465,340110.988,140308.0,13812.258005001337,-0.2353727182842613,1.633330955482097,0.3348134615696833,0.049244535892642,0.0021737083307175
NE,2024/11,0,Nebraska,NE,Aggravated Assault Reported by Population,278.0,178.0,2024.0,2005.465,340110.988,125239.0,13862.12175231181,-0.2352659757339603,1.6392274571264365,0.3764530158301377,0.0494223140005577,0.0021815556532111
NE,2024/12,1,Nebraska,NE,Aggravated Assault Reported by Population,217.0,135.0,2024.0,2005.465,340110.988,139446.0,10820.433166372886,-0.2417772713023152,1.2795408568217148,0.2639120673811404,0.0385778494177015,0.0017028689811036
NE,2025/01,0,Nebraska,NE,Aggravated Assault Reported by Population,199.0,147.0,2025.0,2005.465,340110.988,108808.0,9922.885714784352,-0.2436986372077313,1.1734038272236005,0.3101685964512161,0.0353778434752194,0.0015616171762194
NE,2025/02,0,Nebraska,NE,Aggravated Assault Reported by Population,185.0,128.0,2025.0,2005.465,340110.988,99119.0,9224.793252437714,-0.2451930329119439,1.0908528042028445,0.3165340194294055,0.0328889499643999,0.0014517546613095
NE,2025/03,0,Nebraska,NE,Aggravated Assault Reported by Population,283.0,175.0,2025.0,2005.465,340110.988,119584.0,14111.44048886418,-0.2347322629824559,1.668709965348135,0.4013459966860783,0.0503112045401361,0.0022207922656789
NE,2025/04,0,Nebraska,NE,Aggravated Assault Reported by Population,287.0,176.0,2025.0,2005.465,340110.988,120854.0,14310.895478106077,-0.2343052927812522,1.6922959719254935,0.4027415559454705,0.0510223169717988,0.0022521815556532
NE,2025/05,0,Nebraska,NE,Aggravated Assault Reported by Population,276.0,178.0,2025.0,2005.465,340110.988,127470.0,13762.39425769086,-0.2354794608345621,1.6274344538377572,0.3672033818332757,0.0490667577847264,0.0021658610082239
NE,2025/06,1,Nebraska,NE,Aggravated Assault Reported by Population,259.0,148.0,2025.0,2005.465,340110.988,121779.0,12914.7105534128,-0.2372940841896774,1.5271939258839822,0.3606890322678995,0.0460445299501599,0.0020324565258333
NE,2025/07,0,Nebraska,NE,Aggravated Assault Reported by Population,276.0,188.0,2025.0,2005.465,340110.988,119345.0,13762.39425769086,-0.2354794608345621,1.6274344538377572,0.392202564684634,0.0490667577847264,0.0021658610082239
NE,2025/08,0,Nebraska,NE,Aggravated Assault Reported by Population,288.0,191.0,2025.0,2005.465,340110.988,96236.0,14360.75922541655,-0.2341985502309514,1.6981924735698335,0.5075285764772577,0.0512000950797145,0.0022600288781467
NE,2025/09,0,Nebraska,NE,Aggravated Assault Reported by Population,252.0,153.0,2025.0,2005.465,340110.988,59498.0,12565.66432223948,-0.2380412820417837,1.4859184143736044,0.7182964986240244,0.0448000831947501,0.0019775252683784
NE,2025/10,1,,,,,,,,,,,,,,,
NE,2025/11,1,,,,,,,,,,,,,,,
NV,2021/11,0,Nevada,NV,Aggravated Assault Reported by Population,739.0,428.0,2021.0,3148.141,332099.76,103323.0,23474.17094723521,-0.1860576600452462,7.005353448614357,0.7545044702317767,0.0836919389532521,0.0057991713227446
NV,2021/12,1,Nevada,NV,Aggravated Assault Reported by Population,665.0,379.0,2021.0,3148.141,332099.76,106837.0,21123.57737471098,-0.1939566087675127,6.3038701533539205,0.656620363402468,0.0753114200323581,0.0052184694582208
NV,2022/01,1,Nevada,NV,Aggravated Assault Reported by Population,771.0,448.0,2022.0,3176.116,334017.321,128093.0,24274.93202389333,-0.1826418984356174,7.331312725545751,0.6329969445698016,0.0865468745884425,0.0060502856425387
NV,2022/02,2,Nevada,NV,Aggravated Assault Reported by Population,726.0,469.0,2022.0,3176.116,334017.321,120218.0,22858.10719759606,-0.1874453131991579,6.903415095650084,0.6350965520364549,0.081495500585226,0.0056971561303283
NV,2022/03,0,Nevada,NV,Aggravated Assault Reported by Population,811.0,486.0,2022.0,3176.116,334017.321,144091.0,25534.33186949091,-0.1783721964235815,7.711666174341898,0.5919113008149208,0.0910369848135238,0.0063641785422813
NV,2022/04,6,Nevada,NV,Aggravated Assault Reported by Population,761.0,484.0,2022.0,3176.116,334017.321,146547.0,23960.08206249394,-0.1837093239386264,7.236224363346714,0.5461102869014296,0.0854243470321722,0.0059718124176031
NV,2022/05,2,Nevada,NV,Aggravated Assault Reported by Population,833.0,519.0,2022.0,3176.116,334017.321,161556.0,26227.00178456958,-0.1760238603169617,7.92086057117978,0.5422437343053895,0.0935065454373185,0.0065368196371398
NV,2022/06,0,Nevada,NV,Aggravated Assault Reported by Population,806.0,477.0,2022.0,3176.116,334017.321,155272.0,25376.906888791214,-0.178905909175086,7.66412199324238,0.5459018016294301,0.0904757210353887,0.0063249419298135
NV,2022/07,3,Nevada,NV,Aggravated Assault Reported by Population,844.0,477.0,2022.0,3176.116,334017.321,162912.0,26573.33674210892,-0.1748496922636518,8.02545776959872,0.5448312431637994,0.0947413257492159,0.006623140184569
NV,2022/08,1,Nevada,NV,Aggravated Assault Reported by Population,826.0,496.0,2022.0,3176.116,334017.321,154729.0,26006.606811590005,-0.176771058169068,7.854298717640454,0.5614110564604984,0.0927207761479293,0.0064818883796848
NV,2022/09,4,Nevada,NV,Aggravated Assault Reported by Population,858.0,466.0,2022.0,3176.116,334017.321,149417.0,27014.126688068067,-0.1733552965594393,8.158581476677373,0.60389287868871,0.0963128643279944,0.0067330026994789
NV,2022/10,3,Nevada,NV,Aggravated Assault Reported by Population,863.0,525.0,2022.0,3176.116,334017.321,148071.0,27171.55166876777,-0.1728215838079348,8.20612565777689,0.612933585632223,0.0968741281061296,0.0067722393119467
NV,2022/11,0,Nevada,NV,Aggravated Assault Reported by Population,761.0,486.0,2022.0,3176.116,334017.321,130100.0,23960.08206249394,-0.1837093239386264,7.236224363346714,0.615148533547608,0.0854243470321722,0.0059718124176031
NV,2022/12,0,Nevada,NV,Aggravated Assault Reported by Population,754.0,459.0,2022.0,3176.116,334017.321,171037.0,23739.68708951436,-0.1844565217907327,7.169662509807388,0.4636111883988771,0.0846385777427829,0.0059168811601481
NV,2023/01,0,Nevada,NV,Aggravated Assault Reported by Population,706.0,474.0,2023.0,3214.363,336806.231,140670.0,21963.916334278365,-0.1895801642051758,6.737821539887128,0.5258821268605696,0.0783074618121611,0.005540209680457
